xtf_id;Date;Power;Inclination;Orientation;PlantCategory;ElectricityProductionPlantR
detail_3695;04.03.2022;15.01;;;;118204
detail_3696;05.05.2017;1.16;;;;118377
detail_3697;24.01.2019;9;;;;117957
detail_3698;21.02.2020;12.16;;;;118269
detail_3699;12.03.2018;12;;;;118070
detail_3700;18.10.2019;2.24;;;;118198
detail_3701;01.07.2020;65;;;;118178
detail_3702;12.07.2019;3.15;;;;118717
detail_3703;10.07.2017;2.44;;;;118347
detail_3704;27.08.2018;10.4;;;;118807
detail_3705;17.09.2020;11.7;;;;118756
detail_3706;26.05.2020;5.33;;;;118595
detail_3707;20.07.2018;29.16;;;;118530
detail_3708;27.10.2020;4.48;;;;118568
detail_3709;31.03.2015;6.78;;;;118770
detail_3710;04.03.2020;7.44;;;;118533
detail_3711;08.06.2017;32.94;;;;118688
detail_3712;22.04.2020;2.72;;;;119037
detail_3713;02.10.2019;40.8;;;;118618
detail_3714;28.01.2017;2.01;;;;119044
detail_3715;02.09.2019;3.2;;;;118792
detail_3716;18.12.2019;12.9;;;;119188
detail_3717;05.07.2019;6.3;;;;119220
detail_3718;27.05.2020;3.3;;;;119131
detail_3719;29.05.2020;2.63;;;;118742
detail_3720;16.10.2017;5.4;;;;128619
detail_3721;27.06.2019;3.3;;;;118908
detail_3722;08.01.2018;39.96;;;;119137
detail_3723;29.04.2020;5.36;;;;119176
detail_3724;04.08.2017;2.48;;;;119212
detail_3725;20.11.2020;3.36;;;;120029
detail_3726;23.07.2020;59.52;;;;119046
detail_3727;18.07.2020;4.08;;;;119722
detail_3728;13.08.2019;2.93;;;;119411
detail_3729;20.08.2018;3.6;;;;123365
detail_3730;12.10.2020;6.2;;;;119405
detail_3731;20.06.2019;4.5;;;;121952
detail_3732;11.05.2020;8.91;;;;119603
detail_3733;19.02.2020;3;;;;119486
detail_3734;12.07.2018;4.8;;;;120200
detail_3735;27.07.2018;15.93;;;;119878
detail_3736;05.02.2020;9.8;;;;119660
detail_3737;16.05.2019;6.84;;;;119724
detail_3738;04.10.2019;49.1;;;;119677
detail_3739;19.04.2018;2.7;;;;119992
detail_3740;17.11.2020;6.29;;;;119748
detail_3741;29.09.2017;9.9;;;;120444
detail_3742;07.06.2018;3;;;;119965
detail_3743;25.07.2017;29.68;;;;119758
detail_3744;10.10.2017;5.78;;;;120239
detail_3745;27.08.2020;18;;;;126573
detail_3746;14.08.2017;2.1;;;;120123
detail_3747;22.01.2019;14.3;;;;121396
detail_3748;28.03.2018;5.4;;;;119922
detail_3749;09.03.2020;74;;;;121497
detail_3750;01.09.2017;29.68;;;;121497
detail_3751;31.08.2018;5.19;;;;120437
detail_3752;13.04.2021;11.34;;;;120237
detail_3753;11.04.2019;9;;;;126115
detail_3754;29.04.2019;6;;;;120423
detail_3755;25.09.2020;4.95;;;;120850
detail_3756;12.09.2019;71.68;;;;120678
detail_3757;22.09.2020;3.96;;;;120789
detail_3758;11.03.2020;6.71;;;;120701
detail_3759;21.11.2019;13.44;;;;121460
detail_3760;01.04.2021;11.88;;;;120683
detail_3761;04.07.2018;11.55;;;;120697
detail_3762;27.09.2018;9.62;;;;120816
detail_3763;11.08.2020;2.97;;;;121043
detail_3764;18.02.2021;12;;;;122160
detail_3765;29.10.2020;8.25;;;;129012
detail_3766;15.12.2017;17.11;;;;121062
detail_3767;14.12.2018;3.6;;;;120945
detail_3768;24.09.2020;6.5;;;;121453
detail_3769;23.07.2018;44.65;;;;122052
detail_3770;04.12.2019;4.42;;;;121160
detail_3771;15.01.2021;3.25;;;;131408
detail_3772;20.07.2018;377.13;;;;121189
detail_3773;21.04.2020;4.34;;;;121272
detail_3774;22.06.2017;12;;;;121597
detail_3775;14.12.2019;1.86;;;;121499
detail_3776;14.02.2019;6.6;;;;121333
detail_3777;17.06.2020;11.28;;;;122454
detail_3778;17.06.2020;9.81;;;;122485
detail_3779;19.06.2020;12.68;;;;121493
detail_3780;02.09.2020;8.4;;;;121504
detail_3781;22.10.2019;19.5;;;;121881
detail_3782;28.08.2018;4.43;;;;121666
detail_3783;10.03.2020;8.4;;;;122120
detail_3784;29.03.2019;57;;;;122055
detail_3785;10.11.2020;2.96;;;;122023
detail_3786;27.07.2017;14.31;;;;122173
detail_3787;28.07.2020;3.84;;;;122025
detail_3788;26.11.2020;3;;;;122307
detail_3789;26.07.2020;5.04;;;;123232
detail_3790;16.05.2018;12.17;;;;124561
detail_3791;14.11.2018;29.87;;;;122310
detail_3792;08.08.2019;16.24;;;;122484
detail_3793;07.08.2017;6.3;;;;123670
detail_3794;21.07.2018;4.27;;;;133705
detail_3795;11.01.2019;1.7;;;;122605
detail_3796;21.04.2021;9.52;;;;122879
detail_3797;04.04.2019;4.65;;;;122750
detail_3798;23.02.2021;558.96;;;;122853
detail_3799;02.02.2018;2.4;;;;122707
detail_3800;04.05.2020;8.86;;;;129011
detail_3801;20.06.2019;4.68;;;;129011
detail_3802;09.08.2018;2.14;;;;123498
detail_3803;07.08.2018;30.78;;;;122993
detail_3804;21.09.2017;2.7;;;;123292
detail_3805;28.02.2019;44.84;;;;123292
detail_3806;14.08.2017;81.2;;;;123886
detail_3807;26.02.2021;9.52;;;;123079
detail_3808;17.04.2020;4.62;;;;123056
detail_3809;02.12.2020;115.94;;;;123073
detail_3810;01.10.2020;4.2;;;;123587
detail_3811;20.02.2020;3.6;;;;124401
detail_3812;14.06.2019;10.62;;;;124143
detail_3813;31.08.2018;24.36;;;;123217
detail_3814;19.10.2018;9.3;;;;123206
detail_3815;08.08.2018;2.88;;;;123208
detail_3816;26.08.2019;19.8;;;;123424
detail_3817;21.09.2018;2.95;;;;123630
detail_3818;18.12.2019;2.4;;;;123611
detail_3819;09.01.2018;6.5;;;;123652
detail_3820;22.03.2019;6.7;;;;124153
detail_3821;10.07.2018;5.46;;;;124305
detail_3822;29.04.2019;10.8;;;;123838
detail_3823;03.10.2018;2.75;;;;123856
detail_3824;27.03.2020;17.92;;;;123796
detail_3825;15.03.2019;21.6;;;;124113
detail_3826;22.09.2017;10.44;;;;122386
detail_3827;07.05.2019;2.52;;;;124335
detail_3828;18.05.2018;33.04;;;;124193
detail_3829;09.09.2019;9.3;;;;124426
detail_3830;11.02.2019;32.94;;;;124183
detail_3831;13.12.2018;2.1;;;;124578
detail_3832;10.10.2017;11.97;;;;124701
detail_3833;21.11.2018;7.2;;;;124734
detail_3834;08.11.2019;6.4;;;;124794
detail_3835;23.12.2015;209.79;;;;126727
detail_3836;18.02.2022;2.92;;;;125428
detail_3837;19.02.2019;3;;;;124850
detail_3838;18.12.2018;3.1;;;;125404
detail_3839;30.10.2020;6.6;;;;128033
detail_3840;26.09.2018;69.6;;;;125032
detail_3841;25.10.2018;3.66;;;;125355
detail_3842;07.08.2020;3;;;;125196
detail_3843;28.11.2019;2.44;;;;125162
detail_3844;03.11.2017;0.3;;;;125562
detail_3845;11.01.2019;3.3;;;;125215
detail_3846;02.09.2020;9.38;;;;126016
detail_3847;19.03.2019;10.8;;;;125372
detail_3848;27.09.2019;6.7;;;;125436
detail_3849;17.05.2018;12.81;;;;126182
detail_3850;23.06.2020;181.16;;;;125767
detail_3851;07.02.2018;9.9;;;;125511
detail_3852;12.08.2019;4.14;;;;125661
detail_3853;01.08.2020;3.9;;;;125796
detail_3854;07.02.2020;6.48;;;;125658
detail_3855;03.12.2019;15.36;;;;125697
detail_3856;12.11.2020;11.52;;;;132604
detail_3857;29.07.2020;7.04;;;;126070
detail_3858;25.04.2020;2.88;;;;126011
detail_3859;15.12.2020;7.4;;;;126306
detail_3860;16.06.2020;3.96;;;;126842
detail_3861;15.12.2020;35;;;;136696
detail_3862;30.11.2018;129.6;;;;126286
detail_3863;01.12.2019;4.5;;;;126212
detail_3864;14.07.2022;3.65;;;;126212
detail_3865;20.11.2020;2.7;;;;126152
detail_3866;02.10.2024;1.04;;;;126714
detail_3867;20.05.2019;4.08;;;;126521
detail_3868;08.04.2021;149.17;;;;126829
detail_3869;24.04.2020;7.93;;;;126998
detail_3870;30.11.2018;13.5;;;;128859
detail_3871;07.04.2021;5.94;;;;126801
detail_3872;02.08.2018;14.4;;;;128719
detail_3873;31.01.2020;5.81;;;;127222
detail_3874;21.11.2018;4.2;;;;135185
detail_3875;06.02.2021;10.13;;;;128854
detail_3876;06.12.2018;12.2;;;;130151
detail_3877;29.03.2018;20.02;;;;127360
detail_3878;07.02.2021;2.56;;;;127434
detail_3879;06.11.2018;5.31;;;;127543
detail_3880;18.06.2019;13.02;;;;127886
detail_3881;05.10.2018;9.25;;;;129700
detail_3882;28.11.2017;7.29;;;;127990
detail_3883;06.03.2020;30.08;;;;129183
detail_3884;02.09.2020;5.16;;;;129076
detail_3885;12.11.2020;3.27;;;;129379
detail_3886;14.12.2018;5.3;;;;128098
detail_3887;10.10.2019;20.28;;;;128061
detail_3888;08.03.2021;13.5;;;;129725
detail_3889;11.07.2019;5.36;;;;128227
detail_3890;12.12.2019;5.48;;;;130049
detail_3891;16.11.2021;0.54;;;;129755
detail_3892;26.10.2017;3.3;;;;130104
detail_3893;17.09.2020;8.84;;;;128212
detail_3894;08.03.2019;4.5;;;;129931
detail_3895;07.01.2021;2.31;;;;129877
detail_3896;19.06.2020;4.13;;;;129234
detail_3897;16.11.2020;9.9;;;;128453
detail_3898;17.03.2020;8.55;;;;130231
detail_3899;19.05.2022;21.9;;;;128451
detail_3900;07.09.2020;90.68;;;;128451
detail_3901;02.08.2019;2.89;;;;129853
detail_3902;12.03.2021;10.36;;;;129622
detail_3903;02.11.2020;2.68;;;;128946
detail_3904;24.04.2018;3.98;;;;129040
detail_3905;16.08.2019;6.6;;;;130477
detail_3906;08.11.2018;10.98;;;;129535
detail_3907;15.06.2019;349.96;;;;130976
detail_3908;21.01.2020;13.02;;;;130559
detail_3909;10.12.2019;2.88;;;;131689
detail_3910;17.12.2020;6.41;;;;130946
detail_3911;15.05.2018;3;;;;128964
detail_3912;17.09.2020;10.88;;;;129649
detail_3913;27.03.2018;2.36;;;;128532
detail_3914;20.09.2018;7.32;;;;134332
detail_3915;14.06.2017;68.04;;;;129625
detail_3916;18.09.2020;38.16;;;;131122
detail_3917;02.04.2019;13.72;;;;128236
detail_3918;01.10.2019;8.32;;;;131304
detail_3919;15.01.2018;152.52;;;;131129
detail_3920;01.10.2020;74.88;;;;131129
detail_3921;08.10.2012;6.38;;;;134756
detail_3922;08.02.2018;12.03;;;;134756
detail_3923;16.05.2019;5.67;;;;131459
detail_3924;30.05.2020;5.85;;;;134813
detail_3925;31.03.2022;1.19;;;;131954
detail_3926;19.05.2020;25.2;;;;131477
detail_3927;28.05.2020;16.24;;;;131547
detail_3928;04.02.2021;4.44;;;;131929
detail_3929;08.05.2020;19.5;;;;131637
detail_3930;02.02.2020;3.1;;;;130833
detail_3931;13.02.2019;28.8;;;;133510
detail_3932;24.07.2018;7.6;;;;134120
detail_3933;29.04.2021;20.46;;;;131946
detail_3934;16.10.2020;6.6;;;;132160
detail_3935;31.03.2019;13.5;;;;136054
detail_3936;17.05.2017;7.2;;;;137327
detail_3937;09.07.2021;2.4;;;;132714
detail_3938;07.01.2019;14.88;;;;135271
detail_3939;07.10.2019;2.56;;;;133886
detail_3940;27.11.2019;5.2;;;;134718
detail_3941;16.11.2019;11.4;;;;133060
detail_3942;18.10.2019;3;;;;133055
detail_3943;14.04.2020;13.33;;;;132867
detail_3944;26.02.2016;684.11;;;;133067
detail_3945;10.09.2019;3.06;;;;134766
detail_3946;19.08.2020;15.08;;;;134111
detail_3947;21.04.2020;2.7;;;;134348
detail_3948;09.04.2019;7.67;;;;134250
detail_3949;06.03.2019;2.1;;;;134170
detail_3950;02.11.2020;5.2;;;;134320
detail_3951;20.05.2020;3.96;;;;134020
detail_3952;30.09.2020;2.4;;;;137226
detail_3953;21.06.2019;0.9;;;;136959
detail_3954;25.07.2019;3.05;;;;148206
detail_3955;25.01.2021;2.68;;;;137693
detail_3956;06.03.2020;10.2;;;;135352
detail_3957;31.05.2019;10.8;;;;133878
detail_3958;02.11.2020;6.8;;;;135747
detail_3959;25.08.2020;4.08;;;;134962
detail_3960;25.06.2024;0.3;;;;134657
detail_3961;09.11.2020;6.6;;;;133520
detail_3962;28.05.2021;32.16;;;;138778
detail_3963;28.01.2019;3.52;;;;138778
detail_3964;07.05.2020;10.88;;;;138778
detail_3965;19.05.2020;2.9;;;;137591
detail_3966;04.03.2020;9.92;;;;137250
detail_3967;16.06.2020;15.18;;;;135128
detail_3968;17.08.2018;4.48;;;;135525
detail_3969;27.05.2020;3.96;;;;136757
detail_3970;29.09.2021;0.42;;;;136620
detail_3971;15.08.2018;2.7;;;;146288
detail_3972;16.06.2021;3.75;;;;140939
detail_3973;06.09.2019;96.72;;;;137275
detail_3974;24.05.2019;1.8;;;;136133
detail_3975;11.02.2019;7.32;;;;134865
detail_3976;01.04.2019;2.9;;;;136513
detail_3977;30.09.2020;15.3;;;;136366
detail_3978;18.12.2020;11.9;;;;133327
detail_3979;14.08.2020;3.4;;;;139133
detail_3980;30.08.2021;0.13;;;;136649
detail_3981;30.04.2019;10.08;;;;133687
detail_3982;31.07.2020;6.83;;;;137869
detail_3983;25.03.2019;42.7;;;;137413
detail_3984;03.12.2020;4.21;;;;139591
detail_3985;17.12.2019;7.5;;;;133131
detail_3986;09.08.2018;28.5;;;;136845
detail_3987;01.06.2019;1.46;;;;137173
detail_3988;14.09.2020;6.4;;;;137266
detail_3989;18.10.2018;4.58;;;;137892
detail_3990;18.08.2020;2.64;;;;133214
detail_3991;09.07.2020;1.6;;;;138754
detail_3992;05.11.2019;3.6;;;;139404
detail_3993;18.10.2019;1.26;;;;133232
detail_3994;30.07.2020;11.04;;;;133638
detail_3995;19.06.2020;5.76;;;;138026
detail_3996;10.03.2022;1.26;;;;140315
detail_3997;21.08.2020;6.52;;;;134183
detail_3998;08.03.2021;1.19;;;;133273
detail_3999;11.04.2019;383.36;;;;133046
detail_4000;02.06.2020;364.32;;;;133175
detail_4001;31.03.2014;19.38;;;;137792
detail_4002;31.07.2018;60.26;;;;137792
detail_4003;31.01.2020;118.9;;;;137792
detail_4004;27.04.2020;31.09;;;;137792
detail_4005;15.07.2019;2.86;;;;140944
detail_4006;11.06.2020;79.36;;;;139057
detail_4007;22.03.2019;18.61;;;;142306
detail_4008;13.01.2021;121.94;;;;140498
detail_4009;29.05.2020;2.56;;;;143726
detail_4010;14.08.2019;5.48;;;;141756
detail_4011;23.01.2019;5.48;;;;139217
detail_4012;23.01.2019;5.48;;;;139216
detail_4013;16.12.2020;459.54;;;;139832
detail_4014;30.06.2015;20.03;;;;135553
detail_4015;22.01.2019;2.44;;;;168379
detail_4016;28.01.2020;19.5;;;;140071
detail_4017;13.03.2019;4.88;;;;148384
detail_4018;18.10.2019;14.58;;;;138889
detail_4019;20.06.2020;5.12;;;;142827
detail_4020;12.12.2019;2.97;;;;138884
detail_4021;18.12.2021;0.53;;;;137948
detail_4022;27.04.2020;172.48;;;;142820
detail_4023;27.03.2019;55.5;;;;161902
detail_4024;13.12.2019;18.76;;;;137475
detail_4025;23.07.2019;1.48;;;;177281
detail_4026;17.12.2018;12.41;;;;141283
detail_4027;28.03.2019;12.41;;;;139855
detail_4028;06.11.2020;3.45;;;;140062
detail_4029;22.04.2020;21.78;;;;139781
detail_4030;20.03.2020;15.28;;;;155893
detail_4031;16.06.2020;5.61;;;;140615
detail_4032;15.07.2020;14.4;;;;143138
detail_4033;20.05.2016;36.3;;;;139899
detail_4034;25.08.2020;5.94;;;;143256
detail_4035;12.03.2021;725.73;;;;148823
detail_4036;12.02.2021;2.42;;;;140676
detail_4037;27.03.2020;209.76;;;;143526
detail_4038;09.10.2020;3;;;;141609
detail_4039;24.07.2020;3.4;;;;140961
detail_4040;12.12.2019;66.76;;;;148417
detail_4041;18.01.2019;7.3;;;;144841
detail_4042;13.08.2020;1.86;;;;144342
detail_4043;20.11.2020;10.08;;;;142107
detail_4044;13.11.2020;43.91;;;;145277
detail_4045;27.02.2019;4.02;;;;146082
detail_4046;16.02.2021;8.67;;;;143329
detail_4047;12.03.2019;7.03;;;;141215
detail_4048;05.05.2020;6.01;;;;140640
detail_4049;07.12.2020;5.44;;;;140648
detail_4050;28.08.2019;45.56;;;;146384
detail_4051;25.03.2019;10.08;;;;143475
detail_4052;07.08.2020;4.73;;;;142030
detail_4053;14.09.2020;10.07;;;;143139
detail_4054;13.03.2020;12.6;;;;159460
detail_4055;27.10.2020;412.76;;;;143640
detail_4056;12.11.2021;34.68;;;;144259
detail_4057;11.12.2020;4.23;;;;142848
detail_4058;14.03.2019;96;;;;144304
detail_4059;04.03.2019;12.4;;;;144502
detail_4060;04.03.2019;19.53;;;;144501
detail_4061;04.03.2019;19.53;;;;144505
detail_4062;07.10.2021;0.4;;;;146528
detail_4063;04.04.2020;4.05;;;;149677
detail_4064;30.09.2020;6.83;;;;151535
detail_4065;19.04.2021;4.02;;;;142093
detail_4066;20.10.2020;5.58;;;;148248
detail_4067;19.10.2020;2.68;;;;145336
detail_4068;13.08.2020;47.58;;;;147684
detail_4069;16.09.2021;15.41;;;;145184
detail_4070;22.05.2020;30.24;;;;152636
detail_4071;03.06.2020;4.95;;;;144051
detail_4072;02.07.2020;4.96;;;;147993
detail_4073;23.06.2020;59.78;;;;147261
detail_4074;06.05.2020;7.44;;;;144671
detail_4075;16.09.2020;7.35;;;;146235
detail_4076;28.10.2019;6.66;;;;143883
detail_4077;21.04.2020;3.18;;;;144022
detail_4078;04.05.2020;8.96;;;;149640
detail_4079;18.09.2020;2.81;;;;145461
detail_4080;09.05.2020;4.95;;;;145702
detail_4081;30.06.2019;28.8;;;;152408
detail_4082;24.05.2020;6.87;;;;146616
detail_4083;30.09.2021;0.01;;;;145533
detail_4084;08.09.2020;6.21;;;;147775
detail_4085;18.12.2018;4.42;;;;145489
detail_4086;14.01.2020;1.2;;;;154477
detail_4087;12.05.2020;38.23;;;;165781
detail_4088;07.08.2020;1.55;;;;147066
detail_4089;19.08.2020;6.6;;;;148269
detail_4090;09.12.2020;1.98;;;;149801
detail_4091;23.07.2019;5.58;;;;149363
detail_4092;10.12.2020;6.3;;;;145951
detail_4093;23.08.2019;18;;;;146652
detail_4094;21.08.2020;1.83;;;;165705
detail_4095;27.03.2020;1.2;;;;161035
detail_4096;04.10.2018;5.9;;;;149317
detail_4097;28.09.2020;4.69;;;;155501
detail_4098;25.04.2017;23.4;;;;152702
detail_4099;13.06.2017;28.8;;;;152702
detail_4100;31.08.2020;52;;;;147094
detail_4101;01.04.2020;11.04;;;;146931
detail_4102;20.09.2019;3.25;;;;148420
detail_4103;16.06.2020;1.01;;;;152648
detail_4104;13.10.2020;2.28;;;;152708
detail_4105;17.02.2021;14.8;;;;149824
detail_4106;22.06.2021;36.4;;;;151503
detail_4107;15.10.2020;23.76;;;;150826
detail_4108;03.05.2021;13.14;;;;156118
detail_4109;12.12.2020;6.66;;;;150083
detail_4110;12.04.2021;293.04;;;;156955
detail_4111;13.08.2020;16.74;;;;164881
detail_4112;30.09.2021;0.99;;;;152819
detail_4113;17.04.2020;3.9;;;;152819
detail_4114;25.03.2021;11.7;;;;156492
detail_4115;15.07.2020;8.68;;;;150949
detail_4116;04.03.2021;4.44;;;;157380
detail_4117;04.02.2021;10.35;;;;157512
detail_4118;16.11.2020;10.85;;;;150609
detail_4119;02.06.2020;11.2;;;;151376
detail_4120;05.05.2020;60.2;;;;150455
detail_4121;02.09.2020;29.76;;;;149533
detail_4122;16.09.2021;1.95;;;;153795
detail_4123;15.11.2021;10.34;;;;149704
detail_4124;26.10.2020;4.62;;;;153303
detail_4125;10.06.2020;1.92;;;;154632
detail_4126;27.09.2018;27.6;;;;150352
detail_4127;14.11.2019;14.56;;;;151111
detail_4128;25.07.2020;2.84;;;;150443
detail_4129;28.08.2020;4.55;;;;151772
detail_4130;22.11.2019;12.38;;;;151155
detail_4131;19.06.2020;5.58;;;;155636
detail_4132;01.05.2020;10.24;;;;151121
detail_4133;01.04.2021;22.08;;;;151093
detail_4134;04.11.2020;3.11;;;;152952
detail_4135;01.03.2021;16.5;;;;152060
detail_4136;21.03.2022;0.03;;;;160808
detail_4137;17.01.2019;3.45;;;;162534
detail_4138;21.05.2024;1.12;;;;154870
detail_4139;18.03.2020;3.66;;;;153079
detail_4140;17.07.2020;27.59;;;;157820
detail_4141;05.08.2021;132.8;;;;154715
detail_4142;18.10.2019;87.3;;;;161335
detail_4143;18.12.2019;51.6;;;;161335
detail_4144;28.02.2020;2.6;;;;159140
detail_4145;04.07.2019;9.3;;;;159140
detail_4146;28.11.2018;5.4;;;;153914
detail_4147;01.02.2021;3.35;;;;161601
detail_4148;30.06.2020;118.08;;;;155679
detail_4149;29.06.2021;2.96;;;;158427
detail_4150;25.06.2021;29.45;;;;159764
detail_4151;10.03.2020;15.41;;;;162354
detail_4152;12.11.2020;3.54;;;;156211
detail_4153;08.10.2020;2.04;;;;158165
detail_4154;15.07.2020;32.5;;;;155847
detail_4155;06.03.2020;108.81;;;;155847
detail_4156;23.03.2023;0.12;;;;162509
detail_4157;05.05.2021;11.23;;;;158689
detail_4158;22.04.2020;5.25;;;;170141
detail_4159;11.10.2021;0.27;;;;167686
detail_4160;31.03.2020;13;;;;162431
detail_4161;08.04.2020;1.2;;;;161683
detail_4162;28.04.2022;0.07;;;;167144
detail_4163;25.02.2021;17.75;;;;158090
detail_4164;08.10.2020;13;;;;171465
detail_4165;22.05.2020;111.6;;;;159674
detail_4166;17.08.2020;73.78;;;;160132
detail_4167;13.08.2021;0.44;;;;164559
detail_4168;15.01.2020;5.27;;;;158914
detail_4169;14.12.2020;2.84;;;;166177
detail_4170;13.04.2021;6.29;;;;164192
detail_4171;10.10.2019;116.05;;;;209503
detail_4172;24.06.2021;2.72;;;;163574
detail_4173;18.05.2020;10;;;;160615
detail_4174;06.05.2020;9.8;;;;171098
detail_4175;04.05.2021;10.5;;;;168512
detail_4176;31.01.2020;48.24;;;;161708
detail_4177;29.10.2021;11.06;;;;162419
detail_4178;29.11.2018;42.75;;;;168444
detail_4179;06.10.2017;283.04;;;;168444
detail_4180;08.04.2021;99.53;;;;159026
detail_4181;30.10.2020;6.4;;;;162341
detail_4182;23.07.2020;11.05;;;;159052
detail_4183;09.01.2018;2.32;;;;159052
detail_4184;03.08.2021;1.5;;;;161746
detail_4185;04.06.2020;55.68;;;;164149
detail_4186;27.11.2020;38.35;;;;160820
detail_4187;07.10.2024;1.36;;;;167518
detail_4188;15.09.2021;0.36;;;;163209
detail_4189;02.06.2021;3.58;;;;178717
detail_4190;22.04.2021;117.04;;;;162936
detail_4191;09.06.2022;2.19;;;;162243
detail_4192;30.08.2021;0.32;;;;163208
detail_4193;28.10.2020;4.34;;;;162970
detail_4194;26.06.2020;5.6;;;;170356
detail_4195;04.08.2020;48.64;;;;164394
detail_4196;26.03.2021;3.63;;;;165599
detail_4197;10.09.2021;0.16;;;;167261
detail_4198;08.07.2020;15.54;;;;164571
detail_4199;20.04.2021;3.9;;;;164578
detail_4200;30.04.2021;13.86;;;;165636
detail_4201;19.06.2020;2.24;;;;166664
detail_4202;30.06.2020;119.46;;;;169009
detail_4203;04.09.2020;3.7;;;;169996
detail_4204;23.10.2020;13.02;;;;165889
detail_4205;06.01.2021;3.3;;;;168383
detail_4206;08.09.2020;16.8;;;;170462
detail_4207;07.07.2020;74.79;;;;173061
detail_4208;11.03.2022;0.45;;;;168395
detail_4209;06.11.2020;7.32;;;;166573
detail_4210;21.05.2021;3.2;;;;170785
detail_4211;23.06.2021;82.08;;;;165886
detail_4212;14.07.2020;3.68;;;;167977
detail_4213;01.09.2020;2.72;;;;170086
detail_4214;21.10.2020;8.96;;;;179677
detail_4215;15.09.2021;0.42;;;;169115
detail_4216;15.08.2019;6.1;;;;171908
detail_4217;09.02.2022;0.16;;;;170681
detail_4218;02.06.2021;35.64;;;;170304
detail_4219;21.07.2021;137.94;;;;192088
detail_4220;23.02.2022;0.34;;;;171295
detail_4221;27.12.2019;124.16;;;;169903
detail_4222;29.10.2021;1.08;;;;177261
detail_4223;17.11.2020;7.61;;;;179319
detail_4224;30.08.2022;1.2;;;;171514
detail_4225;18.02.2020;69.96;;;;172287
detail_4226;02.11.2020;12.87;;;;170978
detail_4227;20.11.2020;6.84;;;;173114
detail_4228;29.10.2020;18;;;;178462
detail_4229;26.03.2021;1.98;;;;170414
detail_4230;14.12.2020;28.71;;;;176442
detail_4231;22.11.2022;1;;;;183364
detail_4232;04.06.2020;732.6;;;;170393
detail_4233;28.11.2020;46.2;;;;173782
detail_4234;20.08.2021;171;;;;175684
detail_4235;13.08.2021;1;;;;177806
detail_4236;22.09.2020;3.72;;;;188343
detail_4237;11.03.2021;97.96;;;;187879
detail_4238;29.09.2023;1.95;;;;179103
detail_4239;23.11.2021;0.02;;;;188592
detail_4240;14.06.2023;0.68;;;;203328
detail_4241;02.06.2022;1.52;;;;203207
detail_4242;18.05.2023;1.2;;;;217675
detail_4243;25.11.2024;1.12;;;;233742
detail_4244;01.04.2013;2.62;;;;220831
detail_4245;15.04.2024;0.9;;;;258436
detail_4246;21.11.2023;0.1;;;;233513
detail_4247;10.04.2024;0.39;;;;318924
detail_4248;10.04.2024;0.77;;;;318970
detail_4249;10.04.2024;0.39;;;;321082
detail_4250;10.04.2024;0.77;;;;318176
detail_4251;10.04.2024;0.77;;;;318210
detail_4252;10.04.2024;0.77;;;;321694
detail_4253;18.03.2024;0.22;;;;330936
