year;nrElcom;nomEw;link;tarif1;tarif2;tarif3;explText;counterCost;loadCurveCost;nbrPowerCat;power1;energy1;eco1;energyAuto1;ecoAuto1;power2;energy2;eco2;energyAuto2;ecoAuto2;power3;energy3;eco3;energyAuto3;ecoAuto3;power4;htnt;stwt;ecoIncl;autot;energy1_bfe;energy1_ht;energy1_nt;energy1_wht;energy1_wnt;energyAuto1_bfe;energyAuto1_ht;energyAuto1_nt;energyAuto1_wht;energyAuto1_wnt;energy2_bfe;energy2_ht;energy2_nt;energy2_wht;energy2_wnt;energyAuto2_bfe;energyAuto2_ht;energyAuto2_nt;energyAuto2_wht;energyAuto2_wnt;energy3_bfe;energy3_ht;energy3_nt;energy3_wht;energy3_wnt;energyAuto3_bfe;energyAuto3_ht;energyAuto3_nt;energyAuto3_wht;energyAuto3_wnt;ht_mofr_on;ht_mofr_off;ht_sa_on;ht_sa_off;ht_su_on;ht_su_off;neg;neg_text;pos;pos_text;leist;leist_power;leist_tax
2016;258;Elektrizitätsgenossenschaft Bubikon;https://www.eg-bubikon.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;652;Politische Gemeinde Märstetten;https://www.maerstetten.ch/verwaltung/abteilungen/technische-gemeindewerke/elektrizitaetsversorgung/elektrizitaetsversorgung-tarife.html/126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;817;Azienda Elettrica Bregaglia AEB;https://comunedibregaglia.ch/uffici/azienda-elettrica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;470;Elektrizitätswerk Tägerwilen;https://www.taegerwilen.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;247;EW Oftringen AG;https://www.ewoftringen.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;38;Eli10 SA;https://www.eli10.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;368;Elektrizitätswerk Azmoos;https://ewwartau.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;567;Flims Trin Energie AG;https://www.flimselectric.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;21;Azienda Elettrica Comunale Mesocco;https://www.mesocco.swiss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;610;Gruyère Energie SA;https://www.gruyere-energie.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;345;Elektrizitätsversorgung Schübelbach;https://www.gwsb.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;721;VO Energies Distribution SA;https://www.voenergies.ch/home.php;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;758;Technische Betriebe Wil;https://www.tb-wil.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;757;Technische Betriebe Weinfelden AG;https://www.tbweinfelden.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;685;Service électrique intercommunal S.A.;https://www.genedis.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;514;Infrastruktur Zürichsee AG;https://www.infra-z.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;719;Société Electrique des Forces de l' Aubonne S.A.;https://www.sefa.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;617;IBC Energie Wasser Chur;https://ibc-chur.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;672;Sankt Galler Stadtwerke;https://www.sgsw.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;518;Energie Uster AG;https://www.energieuster.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;186;Elektra Sins;https://www.elektra-sins.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;244;Genossenschaft EW Münchwilen (EWM);https://www.ewmuenchwilen.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;675;Service industriel de Lausanne SiL;https://www.lausanne.ch/sil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;636;Localnet AG;https://www.localnet.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;189;Elektra Steinebrunn;https://elst.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;195;Elektra Untereggen;http://www.untereggen.ch/de/verwaltung/aemter/welcome.php?amt_id=1826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;556;EnBAG Netze AG;https://www.enbag.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;275;Elektrizitäts-Genossenschaft Siggenthal;https://www.egs-strom.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;536;EV Energieversorgung Biberist;https://ev-biberist.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;564;EWS Energie AG;https://www.ews-energie.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;520;Thurwerke AG;https://thurwerke.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;480;Elektrizitätswerk Vilters-Wangs;https://www.vilters-wangs.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;559;EWK Herzogenbuchsee AG;https://ewk.ch/energie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;506;rwt Regionalwerk Toggenburg AG;https://www.rwt.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;303;Elektrizitätsversorgung der Gemeinde Wichtrach;https://www.wichtrach.ch/xml_1/internet/de/application/d30/f33.cfm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;805;Politische Gemeinde Eschenz;http://www.eschenz.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;607;Glattwerk AG;https://www.glattwerk.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;510;Energie Service Biel / Bienne;https://www.esb.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;553;EW Sirnach AG;https://www.ewsirnach.ch/strom/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;775;Wasser- & Elektrizitätswerk Walenstadt;https://www.ew-walenstadt.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;632;Licht- & Wasserwerk Adelboden AG;https://www.lwa.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;168;Elektra Oberegg;https://www.elektra-oberegg.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;669;Romande Energie SA;https://www.romande-energie.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;572;Elektrizitätsversorgung Oberbuchsiten;https://www.evoberbuchsiten.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;476;Elektrizitätswerk Urnäsch AG;https://www.ewurnaesch.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;544;EW Aadorf;https://www.ewaadorf.ch/xml_3/internet/de/intro.cfm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;426;Elektrizitätswerk des Kantons Schaffhausen AG EKS;https://www.eks.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;744;Technische Betriebe Amriswil;https://www.rea.swiss/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;570;Gemeinde Kemmental - Technische Betriebe;http://www.kemmental.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;134;Elektra Gams;https://www.elektra-gams.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;646;Politische Gemeinde Erlen;https://www.erlen.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;528;Energieversorgung der Gemeinde Uesslingen - Buch;https://www.uesslingen-buch.ch/verwaltung/gemeindeverwaltung/abteilungen/energieversorgung.html/83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;660;Rabiosa Energie;https://rabiosa-energie.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;611;HEnergie Härkingen HEH;https://www.heh.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;662;Repower AG;https://www.repower.com/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;665;Regionale energie Lieferung Leuk AG;https://www.rell.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;236;Elektrizitäts - Versorgung Berikon;https://www.berikon.ch/elektrizitaetsversorgung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;329;Elektrizitätsversorgung Niederbipp;https://www.niederbipp.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;254;Elektrizitäts-Genossenschaft Benzenschwil;https://www.elektra-benzenschwil.ch/index.php;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;631;Service des Energies de la Ville d'Yverdon-les-Bains;https://www.yverdon-energies.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;28;Azienda Elettrica Massagno SA;https://aemsa.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;580;Werkbetriebe Wynau WBW;https://www.wynau.ch/werkbetriebefs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;485;Elektrizitätswerk Zuzwil (SG);https://www.zuzwil.ch/infrastruktur-wirtschaft/energie-und-entsorgung/ew-zuzwil.html/144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;443;Elektrizitätswerk Jona- Rapperswil AG;https://www.ewjr.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;13;Azienda Elettrica Buseno;https://www.energiadelmoesano.ch/tariffe.html;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;606;Genossenschaft EW Romanshorn;https://ewromanshorn.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;467;Elektrizitätswerk Sennwald;https://www.ewsennwald.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;598;Elektra-Genossenschaft äusseres Wasseramt Etziken;https://www.eawenergie.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;251;EWK Energie AG;https://www.ewk-energie.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;751;Technische Betriebe Kreuzlingen;https://www.tbkreuzlingen.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;375;Elektrizitätswerk der Einheitsgemeinde Salenstein;https://www.salenstein.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;703;Services Industriels Nyon;https://www.sinyon.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;342;Politische Gemeinde Safiental;https://gemeinde.safiental.ch/DE/gemeinde/stromversorgung.html;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;763;Technische Gemeindebetriebe Wängi;https://tbwaengi.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;597;Gemischte Gemeinde Brienzwiler;https://www.brienzwiler.ch/gemeinde/gemeindebetriebe/energieversorgung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;702;Services Industriels Neuveville;https://www.laneuveville.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;267;Elektrizitätsgenossenschaft Oberwil i.S.;https://oberwil-im-simmental.ch/ego/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;666;Regionale Technische Betriebe;https://www.rtb-wildegg.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;656;Politische Gemeinde Wäldi;https://www.waeldi.ch/gemeinde/verwaltung/dienstleistungen.html/109/egov_service/377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;638;NetZulg AG;https://www.netzulg.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;113;Elektra Baselland;https://www.ebl.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;622;Industrielle Betriebe Langenthal;https://ib-langenthal.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;32;Aziende Industriali Mendrisio;https://www.aim.mendrisio.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;795;Elektrizitätswerk Riedbach;https://www.ewriedbach.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;442;Elektrizitätswerk Jenins;https://www.jenins.ch/de/VERKEHR-WERKE-EW/ELEKTRIZITAeTSWERK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;481;Elektrizitätswerk Wigoltingen;https://www.wigoltingen.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;615;Eniwa AG;https://www.eniwa.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;69;e & w Dussnang;https://www.ewdussnang.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;693;Services Industriels de la Commune de Fully;https://www.fully.ch/fr/Vivre-a-Fully/Services-municipaux/Services-Industriels/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;695;Services Industriels de la Ville de Delémont;https://sid.delemont.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;305;Elektrizitätsversorgung Diessenhofen;https://www.diessenhofen.ch/gemeinde/verwaltung/abteilungen/werke/evd.html/64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;399;Elektrizitätswerk der Gemeinde Neunforn;https://www.neunforn.ch/wp-content/uploads/2021/09/Stromtarife-2022.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;420;Elektrizitätswerk der Gemeinde Wangen;https://www.ewwangensz.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;486;Elektrizitätswerke des Kantons Zürich EKZ;https://www.ekz.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;64;Dorfkorporation Ebnat-Kappel;https://www.dk-ebnat-kappel.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;211;Elektra-Genossenschaft Künten;https://www.elektra-kuenten.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;541;EVTL EnergieVersorgung Talschaft Lötschen AG;https://www.evtl.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;439;Elektrizitätswerk Heiden AG;https://www.ewheiden.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;421;Elektrizitätswerk der Ortsgemeinde Murg;https://www.mfenergie.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;243;Elektrizitäts- & Wasserwerk Mels;https://www.ewmels.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;624;Industrielle Werke Basel IWB;https://www.iwb.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;372;Elektrizitätswerk Bürglen AG;https://www.buerglen-tg.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;111;Elektra Auw;https://www.elektra-auw.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;618;Impresa Elettrica Comunale Poschiavo;https://www.poschiavo.ch/it/uffici/impresa-elettrica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;444;Werke am Zürichsee (Küsnacht);https://www.werkezuerichsee.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;241;Elektrizitäts - Versorgung Zeihen;https://www.zeihen.ch/verwaltung/elektrizitaets-versorgung/wichtiges.html/113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;162;Elektra Mümliswil-Ramiswil;https://www.elektra-muemliswil.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;552;EW Schmerikon AG;https://www.ewschmerikon.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;619;Industrielle Betriebe Huttwil AG;https://www.ibhag.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;784;ThurPlus;https://www.thurplus.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;19;Azienda Elettrica Comunale Brusio;https://www.brusio.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;242;Gemeindewerke Galgenen;https://www.galgenen.ch/gemeindewerke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;788;WWZ Netze AG;https://www.wwz.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;614;IB Wohlen AG;https://www.ibw.ag/strom-preise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;809;Consorzio energia elettrica Calanca (CEEC);http://www.aemoesano.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;718;Société Electrique de la Vallée de Joux S.A.;https://www.sevj.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;565;ewz Elektrizitätswerk der Stadt Zürich (Zürich);https://www.ewz.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;425;Elektrizitätswerk des Bezirks Schwyz AG;https://www.ebs.swiss/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;310;Elektra Fulenbach EFU;https://elektrafulenbach.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;73;EFA Energie Freiamt AG;https://www.efa-freiamt.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;698;Services industriels de Pully;https://www.pully.ch/fr/vivre-a-pully/reseaux-souterrains/electricite/nous/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;507;Energie AG Sumiswald;https://www.energieag.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;513;Werke am Zürichsee (Erlenbach);https://www.werkezuerichsee.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;36;BKW Energie AG;https://www.bkw.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
